matchId,game_minute,shots,goals
5233056,41.083333333333336,1,0
5233056,44.2,1,0
5233056,44.45,1,0
5233056,51.56666666666667,1,1
5233056,54.733333333333334,1,1
5233056,57.63333333333333,1,0
5233056,59.68333333333333,1,0
5233056,64,1,0
5233056,64.15,1,0
5233056,71.26666666666667,1,0
5233056,81.63333333333334,1,0
5233056,87.5,1,0
5233056,90.8,1,0
5233056,91.33333333333333,1,0
5233056,94.2,1,0
5233056,94.73333333333333,1,0
5233056,95.08333333333333,1,0
5233057,2.5666666666666664,1,0
5233057,4.933333333333334,1,0
5233057,10.983333333333333,1,0
5233057,13.533333333333333,1,0
5233057,14.15,1,0
5233057,15.033333333333333,1,0
5233057,27.55,1,1
5233057,34.7,1,0
5233057,35.166666666666664,1,0
5233057,36.95,1,0
5233057,36.983333333333334,1,0
5233057,41.81666666666667,1,0
5233057,45.53333333333333,1,0
5233057,49.18333333333333,1,0
5233057,51.53333333333333,1,0
5233057,64.93333333333334,1,0
5233057,66.65,1,0
5233057,67.83333333333333,1,0
5233057,69.01666666666667,1,0
5233057,72.38333333333334,1,0
5233057,74.81666666666666,1,0
5233057,77.98333333333333,1,0
5233057,87.66666666666667,1,0
5233057,87.71666666666667,1,0
5233057,88.26666666666667,1,0
5233057,89.41666666666667,1,0
5233058,2.6666666666666665,1,0
5233058,9.166666666666666,1,0
5233058,16.883333333333333,1,0
5233058,21.833333333333332,1,0
5233058,24.316666666666666,1,0
5233058,29.566666666666666,1,0
5233058,33.4,1,0
5233058,33.5,1,0
5233058,36.68333333333333,1,0
5233058,41.5,1,0
5233058,42.88333333333333,1,1
5233058,45.56666666666667,1,0
5233058,48.46666666666667,1,0
5233058,56.86666666666667,1,0
5233058,58.6,1,0
5233058,59.61666666666667,1,0
5233058,65.88333333333334,1,1
5233058,69.96666666666667,1,1
5233058,77.1,1,0
5233058,78.06666666666666,1,0
5233058,86.8,1,0
5233058,88.63333333333334,1,0
5233058,93.31666666666666,1,0
5233058,95.28333333333333,1,0
5233059,4.616666666666667,1,0
5233059,5.316666666666666,1,0
5233059,6.15,1,0
5233059,11.366666666666667,1,0
5233059,13.216666666666667,1,0
5233059,14.6,1,0
5233059,19.783333333333335,1,0
5233059,24.483333333333334,1,0
5233059,26.416666666666668,1,1
5233059,33.233333333333334,1,0
5233059,37.13333333333333,1,0
5233059,39.31666666666667,1,0
5233059,41.13333333333333,1,0
5233059,42.06666666666667,1,0
5233059,44.43333333333333,1,0
5233059,48.03333333333333,1,0
5233059,49.5,1,1
5233059,53.56666666666667,1,0
5233059,55.68333333333333,1,0
5233059,58.68333333333333,1,0
5233059,62.06666666666667,1,1
5233059,75.86666666666666,1,1
5233059,82.4,1,0
5233059,88.33333333333333,1,0
5233059,91.21666666666667,1,0
5233059,92.58333333333333,1,0
5233060,19,1,0
5233060,19.25,1,0
5233060,28.233333333333334,1,0
5233060,31.1,1,0
5233060,32.13333333333333,1,1
5233060,34.93333333333333,1,0
5233060,42.333333333333336,1,0
5233060,52.81666666666667,1,0
5233060,55.916666666666664,1,0
5233060,57.71666666666667,1,0
5233060,65.76666666666667,1,1
5233060,80.96666666666667,1,0
5233060,82.28333333333333,1,0
5233061,3.15,1,0
5233061,10.766666666666667,1,0
5233061,15.1,1,0
5233061,19.85,1,0
5233061,28.383333333333333,1,1
5233061,33.9,1,0
5233061,35.6,1,0
5233061,36.6,1,0
5233061,37.21666666666667,1,0
5233061,48.43333333333333,1,0
5233061,63.083333333333336,1,0
5233061,75.3,1,0
5233061,75.33333333333333,1,0
5233061,78.01666666666667,1,0
5233061,80.13333333333334,1,0
5233061,80.71666666666667,1,1
5233061,85.41666666666667,1,0
5233061,91.05,1,0
5233062,12.883333333333333,1,0
5233062,17.483333333333334,1,0
5233062,21.066666666666666,1,1
5233062,27.583333333333332,1,0
5233062,32.35,1,1
5233062,44.71666666666667,1,0
5233062,45.733333333333334,1,0
5233062,47.3,1,0
5233062,54.65,1,1
5233062,67.98333333333333,1,0
5233062,84.56666666666666,1,1
5233063,5.533333333333333,1,0
5233063,8.566666666666666,1,0
5233063,11.266666666666667,1,0
5233063,13.266666666666667,1,0
5233063,35.666666666666664,1,0
5233063,37.05,1,1
5233063,43.1,1,0
5233063,48.4,1,1
5233063,62.233333333333334,1,0
5233063,66.15,1,0
5233063,68.13333333333334,1,1
5233063,72.25,1,0
5233063,73.01666666666667,1,0
5233063,73.06666666666666,1,0
5233063,85.5,1,0
5233063,86.16666666666667,1,0
5233063,92.26666666666667,1,0
5233063,92.78333333333333,1,0
5233063,93.83333333333333,1,0
5233064,5.016666666666667,1,0
5233064,5.266666666666667,1,0
5233064,17.983333333333334,1,1
5233064,30.366666666666667,1,0
5233064,34.61666666666667,1,0
5233064,36.13333333333333,1,0
5233064,37.333333333333336,1,0
5233064,38.11666666666667,1,0
5233064,41.833333333333336,1,0
5233064,43.166666666666664,1,0
5233064,45.8,1,1
5233064,56.5,1,0
5233064,56.6,1,0
5233064,62.233333333333334,1,0
5233064,63.05,1,0
5233064,63.083333333333336,1,0
5233064,63.75,1,0
5233064,67.51666666666667,1,0
5233064,71.03333333333333,1,0
5233064,73.18333333333334,1,0
5233064,78.83333333333333,1,0
5233064,81.08333333333333,1,0
5233064,82.95,1,0
5233064,84.73333333333333,1,0
5233064,89.95,1,0
5233064,93.28333333333333,1,0
5233064,94,1,0
5233065,2.783333333333333,1,0
5233065,6.566666666666666,1,0
5233065,7.25,1,0
5233065,12.883333333333333,1,0
5233065,14.8,1,0
5233065,19.9,1,0
5233065,27.133333333333333,1,1
5233065,29.283333333333335,1,0
5233065,29.916666666666668,1,0
5233065,35.28333333333333,1,0
5233065,37.05,1,0
5233065,39.31666666666667,1,0
5233065,39.333333333333336,1,0
5233065,40.416666666666664,1,0
5233065,42.38333333333333,1,0
5233065,43.3,1,0
5233065,55.86666666666667,1,1
5233065,59.86666666666667,1,0
5233065,75.26666666666667,1,0
5233065,77.53333333333333,1,0
5233065,79.31666666666666,1,0
5233065,89.78333333333333,1,1
5233065,90.88333333333334,1,0
5233065,91.4,1,0
5233065,99.45,1,0
5233066,3.9166666666666665,1,0
5233066,9.85,1,0
5233066,12.433333333333334,1,0
5233066,13.366666666666667,1,0
5233066,18.316666666666666,1,0
5233066,19.283333333333335,1,0
5233066,38.7,1,0
5233066,39.833333333333336,1,0
5233066,42.9,1,0
5233066,45.766666666666666,1,0
5233066,45.833333333333336,1,1
5233066,47.516666666666666,1,0
5233066,47.55,1,0
5233066,48.516666666666666,1,0
5233066,50.06666666666667,1,0
5233066,53.2,1,0
5233066,56.733333333333334,1,0
5233066,56.766666666666666,1,0
5233066,70.31666666666666,1,0
5233066,73.11666666666666,1,0
5233066,77.31666666666666,1,0
5233066,79.11666666666666,1,0
5233066,79.16666666666667,1,0
5233066,79.78333333333333,1,1
5233066,81.26666666666667,1,1
5233066,91.08333333333333,1,0
5233066,92.88333333333334,1,0
5233066,94.81666666666666,1,0
5233066,94.88333333333334,1,0
5233066,95.93333333333334,1,1
5233067,8.166666666666666,1,0
5233067,15.883333333333333,1,0
5233067,17.733333333333334,1,0
5233067,17.75,1,0
5233067,27.866666666666667,1,0
5233067,30.55,1,0
5233067,30.65,1,0
5233067,44.03333333333333,1,0
5233067,50.65,1,0
5233067,52.53333333333333,1,0
5233067,54.15,1,0
5233067,55.78333333333333,1,0
5233067,59.68333333333333,1,0
5233067,61.9,1,0
5233067,70.15,1,0
5233067,71.3,1,0
5233067,74.35,1,0
5233067,75.31666666666666,1,0
5233067,76.41666666666667,1,0
5233067,78.56666666666666,1,0
5233067,83.18333333333334,1,1
5233067,91.18333333333334,1,0
5233068,5.433333333333334,1,0
5233068,7.55,1,0
5233068,12,1,0
5233068,13.683333333333334,1,0
5233068,20.216666666666665,1,0
5233068,21.116666666666667,1,0
5233068,23.75,1,0
5233068,27.366666666666667,1,0
5233068,29.133333333333333,1,0
5233068,35.3,1,0
5233068,37.8,1,0
5233068,40.21666666666667,1,0
5233068,42.733333333333334,1,0
5233068,47.4,1,0
5233068,47.45,1,0
5233068,52.5,1,0
5233068,60,1,0
5233068,62.8,1,0
5233068,62.85,1,0
5233068,67.11666666666666,1,0
5233068,73.75,1,0
5233068,85.41666666666667,1,0
5233068,86.41666666666667,1,0
5233068,87.15,1,1
5233068,90.2,1,1
5233068,91.08333333333333,1,0
5233068,92.63333333333334,1,0
5233068,92.68333333333334,1,0
5233069,18,1,0
5233069,24.833333333333332,1,0
5233069,25.133333333333333,1,0
5233069,28.733333333333334,1,0
5233069,34.13333333333333,1,1
5233069,37.78333333333333,1,0
5233069,37.8,1,1
5233069,41.46666666666667,1,0
5233069,51.28333333333333,1,0
5233069,57.61666666666667,1,0
5233069,86.41666666666667,1,1
5233069,94.68333333333334,1,0
5233069,99.88333333333334,1,0
5233069,100.25,1,0
5233069,101.86666666666666,1,0
5233070,8.166666666666666,1,0
5233070,13.15,1,0
5233070,19.533333333333335,1,0
5233070,26.416666666666668,1,0
5233070,27.616666666666667,1,0
5233070,29.583333333333332,1,0
5233070,34.46666666666667,1,0
5233070,36.8,1,0
5233070,41.7,1,0
5233070,46.166666666666664,1,0
5233070,52.81666666666667,1,0
5233070,56.25,1,0
5233070,80.06666666666666,1,0
5233070,80.33333333333333,1,0
5233070,87.46666666666667,1,0
5233070,91.36666666666666,1,0
5233071,1.2166666666666668,1,0
5233071,3.5166666666666666,1,0
5233071,9.783333333333333,1,0
5233071,16.216666666666665,1,0
5233071,23.933333333333334,1,0
5233071,24.483333333333334,1,0
5233071,33.6,1,0
5233071,34.3,1,0
5233071,44.1,1,0
5233071,53.31666666666667,1,0
5233071,54.46666666666667,1,0
5233071,56.68333333333333,1,0
5233071,57.333333333333336,1,0
5233071,68.75,1,0
5233071,74.76666666666667,1,1
5233071,83.93333333333334,1,0
5233072,4.133333333333334,1,0
5233072,11.316666666666666,1,0
5233072,17.2,1,0
5233072,26.983333333333334,1,0
5233072,34.65,1,0
5233072,36.53333333333333,1,0
5233072,37.38333333333333,1,0
5233072,39.983333333333334,1,0
5233072,43.233333333333334,1,0
5233072,44.766666666666666,1,1
5233072,57.266666666666666,1,0
5233072,60.31666666666667,1,0
5233072,64.25,1,0
5233072,65.86666666666666,1,0
5233072,70.7,1,0
5233072,75.76666666666667,1,0
5233072,91.5,1,0
5233073,3.2,1,0
5233073,14.816666666666666,1,0
5233073,15.8,1,0
5233073,17.066666666666666,1,0
5233073,33.55,1,0
5233073,35.166666666666664,1,0
5233073,35.18333333333333,1,0
5233073,37.833333333333336,1,0
5233073,40.63333333333333,1,0
5233073,46.766666666666666,1,1
5233073,46.916666666666664,1,0
5233073,51.38333333333333,1,0
5233073,53.233333333333334,1,1
5233073,74.76666666666667,1,0
5233073,75.81666666666666,1,0
5233073,83.45,1,0
5233073,88,1,0
5233073,89.51666666666667,1,0
5233073,90.71666666666667,1,0
5233074,8.666666666666666,1,0
5233074,12.35,1,0
5233074,15.7,1,0
5233074,20.066666666666666,1,0
5233074,22.066666666666666,1,0
5233074,25.666666666666668,1,1
5233074,29.083333333333332,1,0
5233074,30.45,1,0
5233074,31.516666666666666,1,0
5233074,36.5,1,0
5233074,38.36666666666667,1,1
5233074,45.8,1,0
5233074,48.65,1,1
5233074,52.13333333333333,1,1
5233074,53.85,1,0
5233074,54.53333333333333,1,0
5233074,57.31666666666667,1,0
5233074,57.38333333333333,1,0
5233074,57.43333333333333,1,0
5233074,59.7,1,0
5233074,60.916666666666664,1,0
5233074,79.25,1,0
5233074,82.2,1,0
5233075,1.0166666666666666,1,0
5233075,8.4,1,0
5233075,13.95,1,0
5233075,21.3,1,0
5233075,23.816666666666666,1,0
5233075,25.716666666666665,1,0
5233075,33.28333333333333,1,0
5233075,40.43333333333333,1,0
5233075,43.96666666666667,1,0
5233075,46.15,1,0
5233075,47.93333333333333,1,0
5233075,48.583333333333336,1,0
5233075,53.21666666666667,1,0
5233075,60.016666666666666,1,0
5233075,64.5,1,0
5233075,65.2,1,0
5233075,68.85,1,0
5233075,74.33333333333333,1,0
5233075,75.5,1,0
5233075,88.1,1,0
5233075,90.23333333333333,1,0
5233075,91.43333333333334,1,0
5233076,2.0833333333333335,1,0
5233076,4.6,1,0
5233076,7.333333333333333,1,0
5233076,12.983333333333333,1,0
5233076,13.033333333333333,1,0
5233076,16.133333333333333,1,0
5233076,20.333333333333332,1,0
5233076,23.133333333333333,1,1
5233076,27.433333333333334,1,0
5233076,33,1,0
5233076,37.6,1,0
5233076,40.36666666666667,1,0
5233076,51.3,1,0
5233076,53.266666666666666,1,0
5233076,54.06666666666667,1,0
5233076,60.4,1,1
5233076,66.91666666666667,1,0
5233076,78.66666666666667,1,1
5233076,81.11666666666666,1,0
5233076,92.36666666666666,1,0
5233076,94.91666666666667,1,0
5233077,2.966666666666667,1,0
5233077,3.8833333333333333,1,0
5233077,13.1,1,0
5233077,18.25,1,0
5233077,18.3,1,1
5233077,20.95,1,0
5233077,22.366666666666667,1,0
5233077,23.75,1,0
5233077,28.616666666666667,1,0
5233077,32.6,1,0
5233077,56.733333333333334,1,0
5233077,68.21666666666667,1,0
5233077,76.05,1,0
5233077,76.9,1,0
5233077,84.38333333333334,1,0
5233077,93.93333333333334,1,0
5233078,8.533333333333333,1,0
5233078,11.433333333333334,1,0
5233078,13.183333333333334,1,0
5233078,14.6,1,0
5233078,15.65,1,0
5233078,19.15,1,0
5233078,24.483333333333334,1,0
5233078,27.316666666666666,1,0
5233078,32,1,0
5233078,32.96666666666667,1,1
5233078,40.55,1,0
5233078,41.083333333333336,1,0
5233078,41.166666666666664,1,0
5233078,43.483333333333334,1,0
5233078,46.78333333333333,1,0
5233078,49.86666666666667,1,0
5233078,50.483333333333334,1,0
5233078,60.65,1,0
5233078,60.833333333333336,1,0
5233078,62.483333333333334,1,0
5233078,64.4,1,0
5233078,66.45,1,0
5233078,70.46666666666667,1,0
5233078,79.43333333333334,1,0
5233078,80.58333333333333,1,0
5233078,81.93333333333334,1,0
5233078,84.66666666666667,1,0
5233078,85.18333333333334,1,0
5233078,86.8,1,0
5233078,87.86666666666666,1,0
5233078,90.6,1,0
5233078,91.06666666666666,1,0
5233078,94.05,1,0
5233078,94.5,1,1
5233079,2.2666666666666666,1,0
5233079,5.933333333333334,1,0
5233079,12.3,1,0
5233079,14.25,1,0
5233079,16.533333333333335,1,1
5233079,20.15,1,0
5233079,23.25,1,0
5233079,23.766666666666666,1,0
5233079,39.3,1,0
5233079,47.03333333333333,1,0
5233079,50.7,1,0
5233079,50.733333333333334,1,0
5233079,51.88333333333333,1,1
5233079,60.86666666666667,1,1
5233079,63.13333333333333,1,0
5233079,67.35,1,0
5233079,74.63333333333334,1,0
5233079,77.18333333333334,1,0
5233079,81.91666666666667,1,0
5233079,91.65,1,1
5233079,93.13333333333334,1,0
5233080,3.45,1,1
5233080,9.516666666666667,1,0
5233080,10.6,1,0
5233080,26.983333333333334,1,0
5233080,35.63333333333333,1,0
5233080,37.833333333333336,1,0
5233080,39.45,1,0
5233080,43.666666666666664,1,0
5233080,43.7,1,0
5233080,43.9,1,0
5233080,46.766666666666666,1,0
5233080,48.21666666666667,1,0
5233080,55.53333333333333,1,0
5233080,59.516666666666666,1,0
5233080,61.13333333333333,1,0
5233080,67.86666666666666,1,0
5233080,67.95,1,0
5233080,70.93333333333334,1,0
5233080,74.56666666666666,1,0
5233080,76.1,1,0
5233080,80.06666666666666,1,1
5233080,83.2,1,0
5233080,87.06666666666666,1,0
5233080,87.55,1,0
5233080,90.56666666666666,1,0
5233081,7.016666666666667,1,0
5233081,9.633333333333333,1,0
5233081,21.75,1,0
5233081,23.316666666666666,1,0
5233081,23.666666666666668,1,1
5233081,26.833333333333332,1,1
5233081,36.55,1,1
5233081,42.8,1,0
5233081,50.8,1,0
5233081,52.15,1,0
5233081,53.2,1,1
5233081,57.6,1,0
5233081,60.15,1,0
5233081,70.76666666666667,1,0
5233081,81.51666666666667,1,0
5233081,84.63333333333334,1,0
5233082,0.8166666666666667,1,0
5233082,11.666666666666666,1,0
5233082,13.5,1,0
5233082,14.366666666666667,1,0
5233082,23.9,1,0
5233082,29.1,1,1
5233082,35.61666666666667,1,0
5233082,35.68333333333333,1,0
5233082,36.31666666666667,1,0
5233082,42.2,1,0
5233082,42.3,1,0
5233082,44.88333333333333,1,0
5233082,50.35,1,0
5233082,58.13333333333333,1,0
5233082,70.48333333333333,1,0
5233082,74.48333333333333,1,0
5233082,78.71666666666667,1,0
5233082,78.8,1,0
5233082,86.01666666666667,1,0
5233082,86.8,1,0
5233082,90.55,1,1
5233082,94.76666666666667,1,0
5233083,1.3166666666666667,1,0
5233083,4.8,1,0
5233083,7.816666666666666,1,0
5233083,16.533333333333335,1,0
5233083,20.216666666666665,1,0
5233083,23.216666666666665,1,0
5233083,28.233333333333334,1,0
5233083,36.75,1,0
5233083,39.38333333333333,1,0
5233083,53.81666666666667,1,0
5233083,55.63333333333333,1,0
5233083,59.43333333333333,1,0
5233083,60.766666666666666,1,0
5233083,80.21666666666667,1,0
5233083,82.08333333333333,1,0
5233083,83.05,1,0
5233083,83.21666666666667,1,1
5233083,93.65,1,0
5233083,94.7,1,1
5233083,97.86666666666666,1,0
5233084,1.1833333333333333,1,0
5233084,4.183333333333334,1,0
5233084,8.633333333333333,1,0
5233084,12.966666666666667,1,1
5233084,16.6,1,0
5233084,23.566666666666666,1,0
5233084,33.583333333333336,1,0
5233084,37.233333333333334,1,1
5233084,40.06666666666667,1,1
5233084,43.1,1,0
5233084,45.4,1,0
5233084,46.63333333333333,1,0
5233084,60.166666666666664,1,0
5233084,67.78333333333333,1,0
5233084,69.2,1,0
5233084,70.18333333333334,1,0
5233084,74.56666666666666,1,1
5233084,78.11666666666666,1,0
5233084,78.13333333333334,1,1
5233084,81.66666666666667,1,0
5233084,84.45,1,0
5233084,86.6,1,0
5233084,87.68333333333334,1,1
5233084,91.75,1,0
5233085,6.483333333333333,1,0
5233085,9.1,1,0
5233085,15.633333333333333,1,0
5233085,18.466666666666665,1,0
5233085,22.816666666666666,1,1
5233085,26.2,1,0
5233085,27.633333333333333,1,0
5233085,28.35,1,0
5233085,32.15,1,0
5233085,32.96666666666667,1,0
5233085,33.86666666666667,1,0
5233085,37.53333333333333,1,0
5233085,39.68333333333333,1,0
5233085,51.233333333333334,1,0
5233085,51.25,1,0
5233085,54.75,1,0
5233085,54.9,1,0
5233085,57.2,1,0
5233085,58.53333333333333,1,0
5233085,60.21666666666667,1,0
5233085,64.15,1,0
5233085,66.45,1,0
5233085,71.75,1,0
5233085,71.76666666666667,1,1
5233085,77.25,1,0
5233085,78.43333333333334,1,1
5233085,81.03333333333333,1,0
5233085,82.68333333333334,1,0
5233085,87.61666666666666,1,0
5233086,15.383333333333333,1,0
5233086,16.45,1,0
5233086,18.916666666666668,1,0
5233086,22.1,1,0
5233086,24.616666666666667,1,0
5233086,26.083333333333332,1,0
5233086,29.25,1,0
5233086,31.9,1,0
5233086,34.666666666666664,1,0
5233086,34.916666666666664,1,0
5233086,35.766666666666666,1,0
5233086,41.53333333333333,1,1
5233086,46.55,1,1
5233086,51.96666666666667,1,1
5233086,56.1,1,0
5233086,59.5,1,0
5233086,65.05,1,0
5233086,66.43333333333334,1,0
5233086,69.05,1,0
5233086,73.55,1,0
5233086,76.98333333333333,1,0
5233086,82.26666666666667,1,0
5233086,82.78333333333333,1,0
5233086,82.9,1,0
5233086,83.13333333333334,1,0
5233087,10.566666666666666,1,0
5233087,17.816666666666666,1,0
5233087,26.966666666666665,1,0
5233087,30.766666666666666,1,0
5233087,34.11666666666667,1,0
5233087,36.666666666666664,1,0
5233087,38.766666666666666,1,1
5233087,45.88333333333333,1,0
5233087,46.81666666666667,1,0
5233087,48.916666666666664,1,1
5233087,76.6,1,0
5233087,78.03333333333333,1,0
5233087,78.63333333333334,1,0
5233087,81.18333333333334,1,0
5233087,82.43333333333334,1,0
5233087,84.45,1,0
5233087,85.36666666666666,1,0
5233087,86.45,1,0
5233087,92.98333333333333,1,0
5233088,8.65,1,0
5233088,13.683333333333334,1,0
5233088,14.516666666666667,1,0
5233088,15.5,1,0
5233088,25.016666666666666,1,0
5233088,26.2,1,0
5233088,32.88333333333333,1,0
5233088,33.13333333333333,1,0
5233088,33.93333333333333,1,0
5233088,45.06666666666667,1,0
5233088,54.3,1,0
5233088,67.3,1,0
5233088,69.1,1,0
5233088,72,1,0
5233088,73.71666666666667,1,0
5233088,91.35,1,0
5233089,4.533333333333333,1,0
5233089,11.583333333333334,1,0
5233089,11.616666666666667,1,0
5233089,13.133333333333333,1,0
5233089,20.35,1,0
5233089,42.916666666666664,1,0
5233089,44.666666666666664,1,0
5233089,59.3,1,0
5233089,61.21666666666667,1,1
5233089,63.766666666666666,1,0
5233089,67.15,1,0
5233089,68.65,1,0
5233089,68.68333333333334,1,1
5233089,70.51666666666667,1,0
5233089,71.96666666666667,1,0
5233089,72.65,1,0
5233089,75.1,1,0
5233089,77.81666666666666,1,0
5233089,80.71666666666667,1,0
5233089,83.1,1,0
5233089,91.45,1,0
5233090,7.483333333333333,1,0
5233090,13.383333333333333,1,0
5233090,16.7,1,1
5233090,18.083333333333332,1,0
5233090,31.566666666666666,1,0
5233090,32.86666666666667,1,0
5233090,37.03333333333333,1,0
5233090,46.666666666666664,1,0
5233090,48.45,1,0
5233090,58.31666666666667,1,0
5233090,59.93333333333333,1,0
5233090,64.55,1,0
5233090,67.31666666666666,1,0
5233090,68.68333333333334,1,0
5233090,83.08333333333333,1,0
5233090,85.41666666666667,1,0
5233091,13.066666666666666,1,0
5233091,14.733333333333333,1,0
5233091,25.066666666666666,1,0
5233091,25.116666666666667,1,1
5233091,27.75,1,0
5233091,33.96666666666667,1,0
5233091,36.916666666666664,1,1
5233091,42.516666666666666,1,0
5233091,44.46666666666667,1,1
5233091,47.56666666666667,1,0
5233091,51.016666666666666,1,0
5233091,57.516666666666666,1,0
5233091,59.833333333333336,1,0
5233091,71.43333333333334,1,1
5233091,77.15,1,0
5233091,81.35,1,0
5233091,92.83333333333333,1,0
5233092,3.4833333333333334,1,0
5233092,14.6,1,0
5233092,15.1,1,0
5233092,30.15,1,0
5233092,37.55,1,0
5233092,40.18333333333333,1,0
5233092,47.9,1,0
5233092,48.9,1,0
5233092,50.85,1,0
5233092,55.56666666666667,1,0
5233092,56.13333333333333,1,0
5233092,59.983333333333334,1,0
5233092,60.016666666666666,1,0
5233092,65.61666666666666,1,1
5233092,78.06666666666666,1,0
5233092,84.9,1,0
5233092,85.63333333333334,1,0
5233092,85.66666666666667,1,0
5233092,89.18333333333334,1,0
5233092,93.23333333333333,1,1
5233093,4.95,1,0
5233093,9.966666666666667,1,0
5233093,15.25,1,0
5233093,23.9,1,0
5233093,25.033333333333335,1,0
5233093,25.583333333333332,1,0
5233093,25.866666666666667,1,0
5233093,26.616666666666667,1,0
5233093,29.616666666666667,1,0
5233093,33.666666666666664,1,1
5233093,35.05,1,0
5233093,37.93333333333333,1,0
5233093,42.71666666666667,1,0
5233093,46.833333333333336,1,0
5233093,48.2,1,0
5233093,50.8,1,0
5233093,56.083333333333336,1,0
5233093,57.53333333333333,1,0
5233093,62.916666666666664,1,0
5233093,63.583333333333336,1,0
5233093,64.28333333333333,1,0
5233093,68.45,1,0
5233093,73.78333333333333,1,0
5233093,77.83333333333333,1,0
5233093,81.33333333333333,1,0
5233093,82.78333333333333,1,0
5233093,86.66666666666667,1,0
5233093,87.51666666666667,1,1
5233093,89.9,1,0
5233094,3.6,1,0
5233094,13.8,1,0
5233094,14.55,1,0
5233094,20.316666666666666,1,0
5233094,21.983333333333334,1,0
5233094,34.833333333333336,1,0
5233094,36.36666666666667,1,0
5233094,41.13333333333333,1,0
5233094,48.06666666666667,1,0
5233094,51.983333333333334,1,0
5233094,66.66666666666667,1,0
5233094,70.23333333333333,1,0
5233094,71.48333333333333,1,0
5233094,75.75,1,0
5233094,77.4,1,0
5233094,81.16666666666667,1,0
5233094,90.16666666666667,1,0
5233094,91.88333333333334,1,1
5233095,0.6166666666666667,1,0
5233095,1.2333333333333334,1,0
5233095,13.616666666666667,1,0
5233095,15.95,1,1
5233095,23.3,1,0
5233095,41.11666666666667,1,0
5233095,47.833333333333336,1,0
5233095,52.11666666666667,1,0
5233095,58.583333333333336,1,0
5233095,59,1,0
5233095,63.35,1,0
5233095,65.68333333333334,1,1
5233095,68.25,1,0
5233095,74.51666666666667,1,0
5233095,75.48333333333333,1,0
5233095,78.25,1,0
5233095,82.73333333333333,1,1
5233095,87.43333333333334,1,0
5233095,88.96666666666667,1,0
5233095,89.2,1,0
5233095,91,1,0
5233096,0.8333333333333334,1,0
5233096,4.65,1,1
5233096,9.566666666666666,1,0
5233096,13.25,1,0
5233096,13.783333333333333,1,0
5233096,15.883333333333333,1,0
5233096,16.45,1,0
5233096,17.116666666666667,1,0
5233096,20.3,1,0
5233096,20.316666666666666,1,1
5233096,22.15,1,0
5233096,23.366666666666667,1,0
5233096,36.38333333333333,1,0
5233096,37.13333333333333,1,0
5233096,39.5,1,0
5233096,39.516666666666666,1,0
5233096,44.483333333333334,1,0
5233096,46.4,1,0
5233096,58.95,1,1
5233096,61,1,0
5233096,65.43333333333334,1,0
5233096,67.01666666666667,1,0
5233096,71.46666666666667,1,0
5233096,72.05,1,0
5233096,81.6,1,0
5233096,89.4,1,0
5233096,90.15,1,0
5233096,92.61666666666666,1,0
5233097,1.1333333333333333,1,0
5233097,1.2666666666666666,1,0
5233097,2.7333333333333334,1,0
5233097,2.783333333333333,1,0
5233097,4.016666666666667,1,0
5233097,9.483333333333333,1,0
5233097,14.383333333333333,1,0
