matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,pass,groundDuel,aerialDuel,infraction,carry,type_primary,type_secondary,location_x,location_y,team_id,team_name,team_formation,opponentTeam_id,opponentTeam_name,opponentTeam_formation,player_id,player_name,player_position,shot_bodyPart,shot_isGoal,shot_onTarget,shot_goalZone,shot_xg,shot_postShotXg,shot_goalkeeperActionId,shot_goalkeeper_id,shot_goalkeeper_name,possession_id,possession_duration,possession_types,possession_eventsNumber,possession_eventIndex,possession_startLocation_x,possession_startLocation_y,possession_endLocation_x,possession_endLocation_y,possession_team_id,possession_team_name,possession_team_formation,possession_attack_withShot,possession_attack_withShotOnGoal,possession_attack_withGoal,possession_attack_flank,possession_attack_xg,distance_to_goal,angle_to_goal
5233053,1H,40,52,00:40:52.873,2454.873738,NA,NA,NA,NA,NA,NA,shot,,84,47,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,589232,E. Terpiłowski,SS,right_foot,TRUE,TRUE,gbr,0.1357,0.5538,971265884,99457,M. Gliwa,971265491,48.364071,,18,17,28,76,84,47,13712,Nieciecza,3-5-2,TRUE,TRUE,TRUE,left,0.1357,16.278820596099706,10.619655276155134
5233055,1H,41,13,00:41:13.484,2475.484745,NA,NA,NA,NA,NA,NA,shot,,90,62,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,101040,B. Śpiączka,SS,right_foot,TRUE,TRUE,glb,0.2211,0.7353,975674580,104782,L. Hroššo,975673812,10.392101,,6,5,39,43,90,62,13511,Górnik Łęczna,4-4-2,TRUE,TRUE,TRUE,center,0.2211,15.620499351813308,50.19442890773481
5233055,2H,81,57,01:21:57.550,5052.550607,NA,NA,NA,NA,NA,NA,shot,,93,53,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,15258,M. Álvarez,AMF,right_foot,TRUE,TRUE,glb,0.4848,0.8276,975674404,101120,M. Gostomski,975675062,24.8729045,,15,14,28,87,93,53,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,TRUE,center,0.4848,7.615773105863909,23.19859051364819
5233056,2H,51,34,00:51:34.983,3165.983855,NA,NA,NA,NA,NA,NA,shot,,91,49,13559,Lechia Gdańsk,4-3-3,13527,Jagiellonia Białystok,3-5-2,168824,L. Zwoliński,CF,right_foot,TRUE,TRUE,gb,0.3603,0.4827,981700822,676638,X. Dziekoński,981701353,9.592875,,6,5,29,85,91,49,13559,Lechia Gdańsk,4-3-3,TRUE,TRUE,TRUE,right,0.3603,9.055385138137417,6.34019174590991
5233056,2H,54,44,00:54:44.498,3355.498078,NA,NA,NA,NA,NA,NA,shot,,90,48,13527,Jagiellonia Białystok,3-5-2,13559,Lechia Gdańsk,4-3-3,7711,Jesús Imaz,SS,right_foot,TRUE,TRUE,gb,0.2727,0.2086,981700821,18573,Z. Alomerović,981701577,8.922947,,5,4,46,86,90,48,13527,Jagiellonia Białystok,3-5-2,TRUE,TRUE,TRUE,right,0.2727,10.198039027185569,11.309932474020213
5233057,1H,27,33,00:27:33.118,1659.118618,NA,NA,NA,NA,NA,NA,shot,,72,41,13505,Legia Warszawa,4-2-3-1,13508,Wisła Płock,4-2-3-1,560443,E. Muçi,RAMF,right_foot,TRUE,TRUE,gl,0.01606,0.07311,970612073,100127,K. Kamiński,970612651,14.2092545,,11,10,56,100,72,41,13505,Legia Warszawa,4-2-3-1,TRUE,TRUE,TRUE,left,0.0161,29.410882339705484,17.81888891452278
5233058,1H,42,53,00:42:53.871,2575.871642,NA,NA,NA,NA,NA,NA,shot,,75,61,13540,Raków Częstochowa,3-4-3,13530,Piast Gliwice,4-2-3-1,269190,M. Wdowiak,RWB,right_foot,TRUE,TRUE,gl,0.02005,0.2461,971179196,104853,F. Plach,971178697,2.741819,,4,3,100,100,75,61,13540,Raków Częstochowa,3-4-3,TRUE,TRUE,TRUE,right,0.02,27.313000567495326,23.74949449286676
5233058,2H,65,53,01:05:53.782,4113.782465,NA,NA,NA,NA,NA,NA,shot,,91,55,13530,Piast Gliwice,4-2-3-1,13540,Raków Częstochowa,3-4-3,326453,P. Sokołowski,RDMF,right_foot,TRUE,TRUE,gr,0.2581,0.5147,971179199,509933,V. Kovačević,971179989,3.315629,,3,2,77,76,91,55,13530,Piast Gliwice,4-2-3-1,TRUE,TRUE,TRUE,right,0.2581,10.295630140987,29.054604099077146
5233058,2H,69,58,01:09:58.071,4358.071967,NA,NA,NA,NA,NA,NA,shot,,95,54,13540,Raków Częstochowa,3-4-3,13530,Piast Gliwice,4-2-3-1,568655,W. Długosz,RWB,right_foot,TRUE,TRUE,gb,0.557,0.737,971179207,104853,F. Plach,971179867,24.8233835,,13,12,28,55,95,54,13540,Raków Częstochowa,3-4-3,TRUE,TRUE,TRUE,left,0.557,6.4031242374328485,38.65980825409009
5233059,1H,26,25,00:26:25.423,1586.423047,NA,NA,NA,NA,NA,NA,shot,,90,49,13545,Warta Poznań,4-4-1-1,13536,Śląsk Wrocław,3-4-3,281546,J. Grzesik,RB,head_or_other,TRUE,TRUE,gl,0.156,0.5174,971397804,99690,M. Szromnik,971398103,5.0138045,,4,3,70,65,90,49,13545,Warta Poznań,4-4-1-1,TRUE,TRUE,TRUE,right,0.156,10.04987562112089,5.710593137499642
5233059,2H,62,4,01:02:04.000,3733.000485,NA,NA,NA,NA,NA,NA,shot,,80,44,13536,Śląsk Wrocław,3-4-3,13545,Warta Poznań,4-4-1-1,489417,Erik Expósito,CF,left_foot,TRUE,TRUE,glb,0.07963,0.2948,971398808,149152,A. Lis,971398703,11.57012,,5,4,29,68,80,44,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,left,0.0796,20.8806130178211,16.69924423399362
5233059,2H,49,30,00:49:30.293,2979.293998,NA,NA,NA,NA,NA,NA,shot,,92,61,13536,Śląsk Wrocław,3-4-3,13545,Warta Poznań,4-4-1-1,104880,R. Pich,RWF,left_foot,TRUE,TRUE,gbr,0.06573,0.3065,971398618,149152,A. Lis,971398291,33.2063285,,16,15,37,0,92,61,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,left,0.0657,13.601470508735444,53.97262661489639
5233059,2H,75,52,01:15:52.478,4561.478339,NA,NA,NA,NA,NA,NA,shot,,82,56,13545,Warta Poznań,4-4-1-1,13536,Śląsk Wrocław,3-4-3,437375,M. Czyżycki,AMF,right_foot,TRUE,TRUE,gbr,0.09386,0.4393,971398900,99690,M. Szromnik,971399102,2.644272,,3,2,100,0,82,56,13545,Warta Poznań,4-4-1-1,TRUE,TRUE,TRUE,left,0.0939,18.973665961010276,18.43494882292201
5233060,1H,32,8,00:32:08.376,1930.376936,NA,NA,NA,NA,NA,NA,shot,,89,59,13518,Pogoń Szczecin,4-1-4-1,13512,Górnik Zabrze,4-4-2,99400,M. Kucharczyk,RW,head_or_other,TRUE,TRUE,glb,0.08994,0.4694,977243548,38010,G. Sandomierski,977243402,25.4281225,,13,12,43,3,89,59,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,left,0.0899,14.212670403551895,39.28940686250036
5233060,2H,65,46,01:05:46.649,3959.64956,NA,NA,NA,NA,NA,NA,shot,,92,41,13518,Pogoń Szczecin,4-1-4-1,13512,Górnik Zabrze,4-4-2,583675,K. Kozłowski,RCMF,right_foot,TRUE,TRUE,gtr,0.2379,0.8635,977244255,38010,G. Sandomierski,977244151,7.9431955,,8,7,72,44,92,41,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,left,0.2379,12.041594578792296,48.366460663429805
5233061,1H,28,23,00:28:23.510,1705.510606,NA,NA,NA,NA,NA,NA,shot,,96,51,13504,Wisła Kraków,4-1-4-1,13520,Zagłębie Lubin,4-4-2,137111,J. Kliment,CF,left_foot,TRUE,TRUE,gc,0.6813,0.7911,972797235,269184,D. Hładun,972796608,25.675424,,19,18,65,75,96,51,13504,Wisła Kraków,4-1-4-1,TRUE,TRUE,TRUE,left,0.6813,4.123105625617661,14.036243467926479
5233061,2H,80,43,01:20:43.503,5128.503848,NA,NA,NA,NA,NA,NA,shot,,95,60,13504,Wisła Kraków,4-2-3-1,13520,Zagłębie Lubin,4-4-2,578520,M. Młyński,RAMF,right_foot,TRUE,TRUE,glb,0.3018,0.7793,972797240,269184,D. Hładun,972798055,12.232054,,10,9,31,95,95,60,13504,Wisła Kraków,4-2-3-1,TRUE,TRUE,TRUE,center,0.3018,11.180339887498949,63.43494882292201
5233062,1H,21,4,00:21:04.973,1265.973308,NA,NA,NA,NA,NA,NA,shot,,78,57,13520,Zagłębie Lubin,4-1-4-1,13511,Górnik Łęczna,4-4-2,432887,P. Szysz,CF,left_foot,TRUE,TRUE,gl,0.0575,0.216,981404617,101120,M. Gostomski,981403477,12.042022,,7,6,30,69,78,57,13520,Zagłębie Lubin,4-1-4-1,TRUE,TRUE,TRUE,center,0.0575,23.08679276123039,17.650124219930124
5233062,1H,32,21,00:32:21.315,1942.315212,NA,NA,NA,NA,NA,NA,shot,,94,52,13511,Górnik Łęczna,4-4-2,13520,Zagłębie Lubin,4-1-4-1,513340,P. Banaszak,CF,head_or_other,TRUE,TRUE,gb,0.2361,0.46,981404618,269184,D. Hładun,981404075,1.4799275,,5,4,100,0,94,52,13511,Górnik Łęczna,4-4-2,TRUE,TRUE,TRUE,left,0.2361,6.324555320336759,18.43494882292201
5233062,2H,54,39,00:54:39.487,3366.487415,NA,NA,NA,NA,NA,NA,shot,,77,26,13520,Zagłębie Lubin,4-1-4-1,13511,Górnik Łęczna,4-4-2,68056,S. Živec,LW,right_foot,TRUE,TRUE,gtr,0.02871,0.389,981404621,101120,M. Gostomski,981405144,16.5351685,,15,14,12,89,77,26,13520,Zagłębie Lubin,4-1-4-1,TRUE,TRUE,TRUE,left,0.0287,33.24154027718932,46.2188752351313
5233062,2H,84,34,01:24:34.235,5161.23552,NA,NA,NA,NA,NA,NA,shot,,79,55,13520,Zagłębie Lubin,4-1-4-1,13511,Górnik Łęczna,4-4-2,432887,P. Szysz,LW,right_foot,TRUE,TRUE,gl,0.06967,0.3007,981404622,101120,M. Gostomski,981404116,20.058384,,15,14,29,66,79,55,13520,Zagłębie Lubin,4-1-4-1,TRUE,TRUE,TRUE,left,0.0697,21.587033144922902,13.392497753751098
5233063,1H,37,3,00:37:03.629,2225.629098,NA,NA,NA,NA,NA,NA,shot,,92,46,13510,Lech Poznań,4-4-2,13512,Górnik Zabrze,4-4-2,563312,J. Kamiński,LW,head_or_other,TRUE,TRUE,gl,0.07748,0.5049,980290467,38010,G. Sandomierski,980290063,40.267694,,17,16,51,0,92,46,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,center,0.0775,8.94427190999916,26.56505117707799
5233063,2H,48,24,00:48:24.031,3037.031608,NA,NA,NA,NA,NA,NA,shot,,93,53,13510,Lech Poznań,4-4-2,13512,Górnik Zabrze,4-4-2,15288,M. Ishak,CF,left_foot,TRUE,TRUE,gc,0.5211,0.5565,980290469,38010,G. Sandomierski,980290075,37.280241,,20,19,61,6,93,53,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,right,0.5211,7.615773105863909,23.19859051364819
5233063,2H,68,8,01:08:08.914,4221.914713,NA,NA,NA,NA,NA,NA,shot,,83,59,13510,Lech Poznań,4-4-2,13512,Górnik Zabrze,4-4-2,482182,M. Skóraś,RW,right_foot,TRUE,TRUE,gtr,0.09349,0.5421,980290473,38010,G. Sandomierski,980291140,34.2823675,,12,11,11,56,83,59,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,right,0.0935,19.235384061671343,27.89727103094763
5233064,1H,17,59,00:17:59.707,1081.707144,NA,NA,NA,NA,NA,NA,shot,,87,46,13530,Piast Gliwice,4-1-4-1,13544,Stal Mielec,5-4-1,165507,K. Vida,LW,left_foot,TRUE,TRUE,gb,0.3536,0.2209,976263883,99457,M. Gliwa,976263145,6.636869,,6,5,60,90,87,46,13530,Piast Gliwice,4-1-4-1,TRUE,TRUE,TRUE,right,0.3536,13.601470508735444,17.102728969052375
5233064,1H,45,48,00:45:48.786,2750.786707,NA,NA,NA,NA,NA,NA,shot,,96,61,13530,Piast Gliwice,4-1-4-1,13544,Stal Mielec,5-4-1,575062,A. Pyrka,RW,head_or_other,TRUE,TRUE,gbr,0.1502,0.433,976263886,99457,M. Gliwa,976264438,23.9490125,,16,15,13,65,96,61,13530,Piast Gliwice,4-1-4-1,TRUE,TRUE,TRUE,left,0.1502,11.704699910719626,70.01689347810003
5233065,1H,27,8,00:27:08.101,1629.10198,NA,NA,NA,NA,NA,NA,shot,,94,70,13712,Nieciecza,3-4-1-2,13504,Wisła Kraków,4-2-3-1,375397,A. Radwański,AMF,right_foot,TRUE,TRUE,gt,0.09378,0.398,976134606,573402,M. Biegański,976134951,50.880664,,23,22,0,45,94,70,13712,Nieciecza,3-4-1-2,TRUE,TRUE,TRUE,right,0.0938,20.8806130178211,73.30075576600639
5233065,2H,55,52,00:55:52.725,3479.725274,NA,NA,NA,NA,NA,NA,shot,,90,44,13504,Wisła Kraków,4-2-3-1,13712,Nieciecza,3-4-1-2,206760,G. Zhukov,RDMF,right_foot,TRUE,TRUE,glb,0.3126,0.6637,976135487,281652,T. Loska,976135165,14.588903,,11,10,77,97,90,44,13504,Wisła Kraków,4-2-3-1,TRUE,TRUE,TRUE,right,0.3126,11.661903789690601,30.96375653207352
5233065,2H,89,47,01:29:47.252,5514.252027,NA,NA,NA,NA,NA,NA,shot,,91,48,13504,Wisła Kraków,4-4-2,13712,Nieciecza,3-4-1-2,99465,M. Sadlok,LCB,head_or_other,TRUE,TRUE,gc,0.09728,0.1012,976136048,281652,T. Loska,976135743,0.7959955,,2,1,100,100,91,48,13504,Wisła Kraków,4-4-2,TRUE,TRUE,TRUE,right,0.0973,9.219544457292887,12.528807709151511
5233066,2H,45,50,00:45:50.565,3114.565474,NA,NA,NA,NA,NA,NA,shot,,92,33,13551,Radomiak Radom,4-4-2,13505,Legia Warszawa,3-4-2-1,225202,M. Radecki,CF,left_foot,TRUE,TRUE,glb,0.09286,0.2037,1341780137,696385,K. Tobiasz,1341780865,1.388697,,3,2,96,24,92,33,13551,Radomiak Radom,4-4-2,TRUE,TRUE,TRUE,left,0.0929,18.788294228055936,64.79887635452492
5233066,2H,79,47,01:19:47.873,5151.873444,NA,NA,NA,NA,NA,NA,shot,,84,52,13551,Radomiak Radom,4-4-2,13505,Legia Warszawa,4-3-2,247995,K. Angielski,SS,left_foot,TRUE,TRUE,gbr,0.1351,0.4172,1341780141,696385,K. Tobiasz,1341779714,5.1729945,,4,3,73,77,84,52,13551,Radomiak Radom,4-4-2,TRUE,TRUE,TRUE,center,0.1351,16.1245154965971,7.125016348901798
5233066,2H,81,16,01:21:16.582,5240.582301,NA,NA,NA,NA,NA,NA,shot,,91,31,13505,Legia Warszawa,4-3-2,13551,Radomiak Radom,4-4-2,544521,M. Nawrocki,LB,left_foot,TRUE,TRUE,glb,0.08318,0.1946,1341780146,595976,F. Majchrowicz,1341780701,9.765196,,8,7,71,32,91,31,13505,Legia Warszawa,4-3-2,TRUE,TRUE,TRUE,center,0.0832,21.02379604162864,64.6538240580533
5233066,2H,95,56,01:35:56.675,6120.675686,NA,NA,NA,NA,NA,NA,shot,,82,56,13551,Radomiak Radom,4-4-1,13505,Legia Warszawa,4-2-2-0,527122,D. Sokół,CF,right_foot,TRUE,TRUE,glb,0.2043,0.5054,1341780145,696385,K. Tobiasz,1341780998,8.0520715,,4,3,33,8,82,56,13551,Radomiak Radom,4-4-1,TRUE,TRUE,TRUE,left,0.2043,18.973665961010276,18.43494882292201
5233067,2H,83,11,01:23:11.866,5338.866282,NA,NA,NA,NA,NA,NA,shot,,94,44,13545,Warta Poznań,4-4-1,13518,Pogoń Szczecin,4-1-4-1,301381,R. Ivanov,RCB,head_or_other,TRUE,TRUE,gr,0.1562,0.7716,977150892,69354,D. Stipica,977150610,2.807481,,4,3,73,100,94,44,13545,Warta Poznań,4-4-1,TRUE,TRUE,TRUE,right,0.1562,8.48528137423857,45
5233068,2H,87,9,01:27:09.083,5421.083667,NA,NA,NA,NA,NA,NA,shot,,87,39,13536,Śląsk Wrocław,5-3-1,13521,Cracovia Kraków,4-2-3-1,489417,Erik Expósito,CF,left_foot,TRUE,TRUE,gbr,0.3625,0.6479,978720378,104782,L. Hroššo,978719978,9.493392,,7,6,0,53,87,39,13536,Śląsk Wrocław,5-3-1,TRUE,TRUE,TRUE,center,0.3625,17.029386365926403,40.23635830927382
5233068,2H,90,12,01:30:12.338,5604.338468,NA,NA,NA,NA,NA,NA,shot,,81,45,13521,Cracovia Kraków,4-2-3-1,13536,Śląsk Wrocław,5-3-1,257047,P. van Amersfoort,LDMF,right_foot,TRUE,TRUE,gbr,0.03949,0.2758,978720384,104783,M. Putnocký,978719935,43.530451,,18,17,34,100,81,45,13521,Cracovia Kraków,4-2-3-1,TRUE,TRUE,TRUE,center,0.0395,19.6468827043885,14.743562836470735
5233069,1H,34,8,00:34:08.110,2050.110187,NA,NA,NA,NA,NA,NA,shot,,82,46,13527,Jagiellonia Białystok,5-4-1,13540,Raków Częstochowa,3-4-3,281673,T. Romanczuk,LCMF,left_foot,TRUE,TRUE,gr,0.1142,0.3771,977110291,509933,V. Kovačević,977110419,12.676402,,11,10,59,78,82,46,13527,Jagiellonia Białystok,5-4-1,TRUE,TRUE,TRUE,right,0.1142,18.439088914585774,12.528807709151511
5233069,1H,37,48,00:37:48.945,2270.945159,NA,NA,NA,NA,NA,NA,shot,,96,57,13527,Jagiellonia Białystok,5-4-1,13540,Raków Częstochowa,3-4-3,7711,Jesús Imaz,RW,left_foot,TRUE,TRUE,gb,0.39,0.462,977110392,509933,V. Kovačević,977110507,0.0,,1,0,96,57,96,57,13527,Jagiellonia Białystok,5-4-1,TRUE,TRUE,TRUE,center,0.39,8.06225774829855,60.25511870305778
5233069,2H,86,25,01:26:25.220,5256.220391,NA,NA,NA,NA,NA,NA,shot,,94,47,13527,Jagiellonia Białystok,5-4-1,13540,Raków Częstochowa,3-4-3,281673,T. Romanczuk,RCMF,head_or_other,TRUE,TRUE,gbr,0.1923,0.7301,977111304,509933,V. Kovačević,977111504,0.8809935,,2,1,100,0,94,47,13527,Jagiellonia Białystok,5-4-1,TRUE,TRUE,TRUE,left,0.1923,6.708203932499369,26.56505117707799
5233071,2H,74,46,01:14:46.640,4553.640253,NA,NA,NA,NA,NA,NA,shot,,89,36,13512,Górnik Zabrze,3-4-3,13544,Stal Mielec,5-4-1,510091,Jesús Jiménez,CF,right_foot,TRUE,TRUE,gr,0.1609,0.6209,984625839,99457,M. Gliwa,984625425,25.4887205,,15,14,58,71,89,36,13512,Górnik Zabrze,3-4-3,TRUE,TRUE,TRUE,left,0.1609,17.804493814764857,51.84277341263094
5233072,1H,44,46,00:44:46.374,2687.374704,NA,NA,NA,NA,NA,NA,shot,,86,53,13527,Jagiellonia Białystok,5-3-2,13712,Nieciecza,5-3-2,82333,T. Přikryl,RB5,right_foot,TRUE,TRUE,gbr,0.05235,0.6321,982353553,281652,T. Loska,982353167,43.606158,,22,21,59,100,86,53,13527,Jagiellonia Białystok,5-3-2,TRUE,TRUE,TRUE,left,0.0524,14.317821063276353,12.094757077012101
5233073,2H,46,46,00:46:46.638,3054.638552,NA,NA,NA,NA,NA,NA,shot,,79,47,13510,Lech Poznań,4-4-2,13521,Cracovia Kraków,4-4-2,20723,B. Salamon,RCB,right_foot,TRUE,TRUE,gt,0.03604,0.03929,981553371,513224,K. Niemczycki,981553000,10.5512545,,8,7,100,100,79,47,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,center,0.036,21.213203435596427,8.13010235415598
5233073,2H,53,14,00:53:14.655,3442.655698,NA,NA,NA,NA,NA,NA,shot,,87,28,13510,Lech Poznań,4-4-2,13521,Cracovia Kraków,4-4-2,563312,J. Kamiński,LW,left_foot,TRUE,TRUE,gt,0.04732,0.03328,981553372,513224,K. Niemczycki,981553854,44.803784,,18,17,13,44,87,28,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,left,0.0473,25.553864678361276,59.42077312751099
5233074,1H,25,40,00:25:40.258,1546.258393,NA,NA,NA,NA,NA,NA,shot,,94,57,13505,Legia Warszawa,3-4-1-2,13520,Zagłębie Lubin,5-3-2,70491,Rafa Lopes,CF,right_foot,TRUE,TRUE,gb,0.3793,NA,NA,NA,NA,1147241700,34.3379925,,17,16,10,69,94,57,13505,Legia Warszawa,3-4-1-2,TRUE,TRUE,TRUE,left,0.3793,9.219544457292887,49.398705354995535
5233074,1H,38,22,00:38:22.987,2308.987476,NA,NA,NA,NA,NA,NA,shot,,89,43,13505,Legia Warszawa,3-4-1-2,13520,Zagłębie Lubin,5-3-2,70491,Rafa Lopes,CF,head_or_other,TRUE,TRUE,gr,0.09571,0.4668,1147242071,269184,D. Hładun,1147241995,16.2964765,,13,12,65,88,89,43,13505,Legia Warszawa,3-4-1-2,TRUE,TRUE,TRUE,left,0.0957,13.038404810405298,32.47119229084849
5233074,2H,48,39,00:48:39.761,3133.761938,NA,NA,NA,NA,NA,NA,shot,,96,47,13505,Legia Warszawa,3-4-1-2,13520,Zagłębie Lubin,5-3-2,15143,T. Pekhart,SS,right_foot,TRUE,TRUE,gbr,0.4225,0.7245,1147242335,269184,D. Hładun,1147242247,11.461275,,9,8,100,100,96,47,13505,Legia Warszawa,3-4-1-2,TRUE,TRUE,TRUE,right,0.4225,5,36.86989764584402
5233074,2H,52,8,00:52:08.165,3342.165053,NA,NA,NA,NA,NA,NA,shot,,91,58,13505,Legia Warszawa,3-5-2,13520,Zagłębie Lubin,5-3-2,333622,M. Holownia,LCB3,head_or_other,TRUE,TRUE,gtr,0.1196,0.4483,1147242367,269184,D. Hładun,1147242302,1.798365,,4,3,75,9,91,58,13505,Legia Warszawa,3-5-2,TRUE,TRUE,TRUE,center,0.1196,12.041594578792296,41.6335393365702
5233076,1H,23,8,00:23:08.011,1389.011362,NA,NA,NA,NA,NA,NA,shot,,91,61,13504,Wisła Kraków,4-2-3-1,13540,Raków Częstochowa,3-4-2-1,375341,Y. Yeboah,RAMF,left_foot,TRUE,TRUE,glb,0.1636,0.5626,986024725,665163,K. Trelowski,986023323,16.2898425,,9,8,0,48,91,61,13504,Wisła Kraków,4-2-3-1,TRUE,TRUE,TRUE,center,0.1636,14.212670403551895,50.71059313749964
5233076,2H,60,24,01:00:24.037,3692.037124,NA,NA,NA,NA,NA,NA,shot,,80,39,13540,Raków Częstochowa,5-3-1,13504,Wisła Kraków,4-2-3-1,240001,M. Cebula,LCMF3,right_foot,TRUE,TRUE,gtl,0.08071,0.3981,986024099,573402,M. Biegański,986023352,6.121873,,6,5,50,45,80,39,13540,Raków Częstochowa,5-3-1,TRUE,TRUE,TRUE,center,0.0807,22.825424421026653,28.810793742973058
5233076,2H,78,40,01:18:40.360,4788.360308,NA,NA,NA,NA,NA,NA,shot,,96,59,13540,Raków Częstochowa,5-3-1,13504,Wisła Kraków,4-2-3-1,97202,V. Gutkovskis,CF,left_foot,TRUE,TRUE,gbr,0.3298,0.5951,986024453,573402,M. Biegański,986023782,1.034987,,6,5,84,87,96,59,13540,Raków Częstochowa,5-3-1,TRUE,TRUE,TRUE,center,0.3298,9.848857801796104,66.03751102542182
5233077,1H,18,18,00:18:18.469,1099.469087,NA,NA,NA,NA,NA,NA,shot,,92,61,13508,Wisła Płock,3-4-2-1,13551,Radomiak Radom,4-4-2,135814,M. Kolar,CF,right_foot,TRUE,TRUE,glb,0.1924,0.6584,986585762,595976,F. Majchrowicz,986585768,0.0,,1,0,92,61,92,61,13508,Wisła Płock,3-4-2-1,TRUE,TRUE,TRUE,center,0.1924,13.601470508735444,53.97262661489639
5233078,1H,32,58,00:32:58.592,1980.592936,NA,NA,NA,NA,NA,NA,shot,,88,34,13536,Śląsk Wrocław,3-4-3,13559,Lechia Gdańsk,4-3-3,69528,D. Štiglec,LWB,left_foot,TRUE,TRUE,gc,0.1524,0.1974,987168820,18573,Z. Alomerović,987168348,24.151105,,15,14,0,52,88,34,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,center,0.1524,20,53.13010235415598
5233078,2H,94,30,01:34:30.859,5865.859823,NA,NA,NA,NA,NA,NA,shot,,93,42,13559,Lechia Gdańsk,4-2-3-1,13536,Śląsk Wrocław,3-4-3,406050,T. Makowski,LDMF,head_or_other,TRUE,TRUE,gr,0.1942,0.6682,987168826,99690,M. Szromnik,987169668,1.2951845,,2,1,80,87,93,42,13559,Lechia Gdańsk,4-2-3-1,TRUE,TRUE,TRUE,right,0.1942,10.63014581273465,48.81407483429036
5233079,2H,51,53,00:51:53.679,3316.679378,NA,NA,NA,NA,NA,NA,shot,,89,63,13545,Warta Poznań,4-1-4-1,13511,Górnik Łęczna,4-4-2,399495,M. Corryn,RW,right_foot,TRUE,TRUE,gbr,0.08284,0.1635,981599829,101120,M. Gostomski,981599029,3.1637685,,3,2,67,75,89,63,13545,Warta Poznań,4-1-4-1,TRUE,TRUE,TRUE,right,0.0828,17.029386365926403,49.76364169072618
5233079,2H,60,52,01:00:52.845,3855.845309,NA,NA,NA,NA,NA,NA,shot,,90,45,13545,Warta Poznań,4-1-4-1,13511,Górnik Łęczna,4-4-2,399495,M. Corryn,RW,right_foot,TRUE,TRUE,gbr,0.2112,0.6638,981599920,101120,M. Gostomski,981599174,3.809455,,5,4,100,0,90,45,13545,Warta Poznań,4-1-4-1,TRUE,TRUE,TRUE,center,0.2112,11.180339887498949,26.56505117707799
5233079,1H,16,32,00:16:32.664,993.664015,NA,NA,NA,NA,NA,NA,shot,,89,34,13545,Warta Poznań,4-1-4-1,13511,Górnik Łęczna,4-4-2,258443,A. Zreľák,CF,left_foot,TRUE,TRUE,gbr,0.2075,0.7934,981598714,101120,M. Gostomski,981598353,11.206625,,12,11,34,15,89,34,13545,Warta Poznań,4-1-4-1,TRUE,TRUE,TRUE,center,0.2075,19.4164878389476,55.4914770123316
5233079,2H,91,39,01:31:39.591,5702.591107,NA,NA,NA,NA,NA,NA,shot,,97,52,13545,Warta Poznań,4-4-2,13511,Górnik Łęczna,4-4-2,281546,J. Grzesik,RB,head_or_other,TRUE,TRUE,gbr,0.4962,0.8878,981600292,101120,M. Gostomski,981599716,6.284347,,9,8,96,86,97,52,13545,Warta Poznań,4-4-2,TRUE,TRUE,TRUE,right,0.4962,3.605551275463989,33.690067525979785
5233080,1H,3,27,00:03:27.155,213.155215,NA,NA,NA,NA,NA,NA,shot,,87,46,13510,Lech Poznań,4-2-3-1,13712,Nieciecza,3-5-2,232631,João Amaral,AMF,left_foot,TRUE,TRUE,gbr,0.4288,0.7755,988211832,281652,T. Loska,988211961,0.5318355,,2,1,89,55,87,46,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,center,0.4288,13.601470508735444,17.102728969052375
5233080,2H,80,4,01:20:04.298,5070.298588,NA,NA,NA,NA,NA,NA,shot,,96,54,13510,Lech Poznań,4-2-3-1,13712,Nieciecza,4-3-1-2,15288,M. Ishak,CF,head_or_other,TRUE,TRUE,gbr,0.3551,0.922,988213109,281652,T. Loska,988213633,3.7188445,,8,7,100,0,96,54,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,center,0.3551,5.656854249492381,45
5233081,1H,36,33,00:36:33.434,2199.434221,NA,NA,NA,NA,NA,NA,shot,,93,55,13512,Górnik Zabrze,3-4-3,13527,Jagiellonia Białystok,5-4-1,573355,K. Kubica,RCMF,head_or_other,TRUE,TRUE,gc,0.309,0.2611,992515724,676638,X. Dziekoński,992515932,1.315635,,4,3,81,11,93,55,13512,Górnik Zabrze,3-4-3,TRUE,TRUE,TRUE,left,0.309,8.602325267042627,35.53767779197438
